avg_win,discard_strategy,draw_strategy,elapsed_seconds,knock_strategy,notes,player_number,rounds,seed,sim_id,start_time,var_win,wins
3.43,Discard Highest Useless,Pile if Completes,44.273025,Knock at 30,Completing the grid search on constant knock strategies.,0.0,100.0,1318.0,140.0,2020-06-29 19:24:08,300.80509999999987,60.0
-3.43,Discard Highest Useless,Pile if Completes,44.273025,Knock at 55,Completing the grid search on constant knock strategies.,1.0,100.0,1318.0,140.0,2020-06-29 19:24:08,300.80509999999987,40.0
4.54,Discard Highest Useless,Pile if Completes,38.041653,Knock at 30,Completing the grid search on constant knock strategies.,0.0,100.0,1318.0,141.0,2020-06-29 19:24:52,326.04840000000013,58.0
-4.54,Discard Highest Useless,Pile if Completes,38.041653,Knock at 60,Completing the grid search on constant knock strategies.,1.0,100.0,1318.0,141.0,2020-06-29 19:24:52,326.04840000000013,42.0
-1.1,Discard Highest Useless,Pile if Completes,76.273409,Knock at 35,Completing the grid search on constant knock strategies.,0.0,100.0,1319.0,142.0,2020-06-29 19:25:30,274.59000000000003,50.0
1.1,Discard Highest Useless,Pile if Completes,76.273409,Knock at 35,Completing the grid search on constant knock strategies.,1.0,100.0,1319.0,142.0,2020-06-29 19:25:30,274.59000000000003,48.0
-1.7,Discard Highest Useless,Pile if Completes,67.49144799999999,Knock at 35,Completing the grid search on constant knock strategies.,0.0,100.0,1319.0,143.0,2020-06-29 19:26:47,234.89,48.0
1.7,Discard Highest Useless,Pile if Completes,67.49144799999999,Knock at 40,Completing the grid search on constant knock strategies.,1.0,100.0,1319.0,143.0,2020-06-29 19:26:47,234.89,51.0
-0.32,Discard Highest Useless,Pile if Completes,59.513589,Knock at 35,Completing the grid search on constant knock strategies.,0.0,100.0,1319.0,144.0,2020-06-29 19:27:54,260.1376,50.0
0.32,Discard Highest Useless,Pile if Completes,59.513589,Knock at 45,Completing the grid search on constant knock strategies.,1.0,100.0,1319.0,144.0,2020-06-29 19:27:54,260.1376,47.0
1.89,Discard Highest Useless,Pile if Completes,52.182502,Knock at 35,Completing the grid search on constant knock strategies.,0.0,100.0,1319.0,145.0,2020-06-29 19:28:54,290.0179,57.0
-1.89,Discard Highest Useless,Pile if Completes,52.182502,Knock at 50,Completing the grid search on constant knock strategies.,1.0,100.0,1319.0,145.0,2020-06-29 19:28:54,290.0179,41.0
3.36,Discard Highest Useless,Pile if Completes,48.038258,Knock at 35,Completing the grid search on constant knock strategies.,0.0,100.0,1319.0,146.0,2020-06-29 19:29:46,304.2304000000001,58.0
-3.36,Discard Highest Useless,Pile if Completes,48.038258,Knock at 55,Completing the grid search on constant knock strategies.,1.0,100.0,1319.0,146.0,2020-06-29 19:29:46,304.2304000000001,39.0
4.29,Discard Highest Useless,Pile if Completes,40.397219,Knock at 35,Completing the grid search on constant knock strategies.,0.0,100.0,1319.0,147.0,2020-06-29 19:30:34,308.7659,59.0
-4.29,Discard Highest Useless,Pile if Completes,40.397219,Knock at 60,Completing the grid search on constant knock strategies.,1.0,100.0,1319.0,147.0,2020-06-29 19:30:34,308.7659,37.0
0.3,Discard Highest Useless,Pile if Completes,58.520561,Knock at 40,Completing the grid search on constant knock strategies.,0.0,100.0,1320.0,148.0,2020-06-29 19:31:14,293.67,46.0
-0.3,Discard Highest Useless,Pile if Completes,58.520561,Knock at 40,Completing the grid search on constant knock strategies.,1.0,100.0,1320.0,148.0,2020-06-29 19:31:14,293.67,52.0
0.09,Discard Highest Useless,Pile if Completes,52.930038,Knock at 40,Completing the grid search on constant knock strategies.,0.0,100.0,1320.0,149.0,2020-06-29 19:32:13,304.36190000000005,46.0
-0.09,Discard Highest Useless,Pile if Completes,52.930038,Knock at 45,Completing the grid search on constant knock strategies.,1.0,100.0,1320.0,149.0,2020-06-29 19:32:13,304.36190000000005,50.0
2.93,Discard Highest Useless,Pile if Completes,49.654336,Knock at 40,Completing the grid search on constant knock strategies.,0.0,100.0,1320.0,150.0,2020-06-29 19:33:06,288.42509999999993,57.0
-2.93,Discard Highest Useless,Pile if Completes,49.654336,Knock at 50,Completing the grid search on constant knock strategies.,1.0,100.0,1320.0,150.0,2020-06-29 19:33:06,288.42509999999993,39.0
2.25,Discard Highest Useless,Pile if Completes,42.600682,Knock at 40,Completing the grid search on constant knock strategies.,0.0,100.0,1320.0,151.0,2020-06-29 19:33:56,292.6475,56.0
-2.25,Discard Highest Useless,Pile if Completes,42.600682,Knock at 55,Completing the grid search on constant knock strategies.,1.0,100.0,1320.0,151.0,2020-06-29 19:33:56,292.6475,43.0
6.88,Discard Highest Useless,Pile if Completes,35.386601,Knock at 40,Completing the grid search on constant knock strategies.,0.0,100.0,1320.0,152.0,2020-06-29 19:34:38,246.92560000000003,63.0
-6.88,Discard Highest Useless,Pile if Completes,35.386601,Knock at 60,Completing the grid search on constant knock strategies.,1.0,100.0,1320.0,152.0,2020-06-29 19:34:38,246.92560000000003,32.0
-0.44,Discard Highest Useless,Pile if Completes,47.31583,Knock at 45,Completing the grid search on constant knock strategies.,0.0,100.0,1321.0,153.0,2020-06-29 19:35:14,194.8064,45.0
0.44,Discard Highest Useless,Pile if Completes,47.31583,Knock at 45,Completing the grid search on constant knock strategies.,1.0,100.0,1321.0,153.0,2020-06-29 19:35:14,194.8064,52.0
0.12,Discard Highest Useless,Pile if Completes,43.020154,Knock at 45,Completing the grid search on constant knock strategies.,0.0,100.0,1321.0,154.0,2020-06-29 19:36:01,216.0656,49.0
-0.12,Discard Highest Useless,Pile if Completes,43.020154,Knock at 50,Completing the grid search on constant knock strategies.,1.0,100.0,1321.0,154.0,2020-06-29 19:36:01,216.0656,49.0
1.3,Discard Highest Useless,Pile if Completes,38.215154,Knock at 45,Completing the grid search on constant knock strategies.,0.0,100.0,1321.0,155.0,2020-06-29 19:36:44,216.47000000000003,52.0
-1.3,Discard Highest Useless,Pile if Completes,38.215154,Knock at 55,Completing the grid search on constant knock strategies.,1.0,100.0,1321.0,155.0,2020-06-29 19:36:44,216.47000000000003,47.0
2.38,Discard Highest Useless,Pile if Completes,34.803557,Knock at 45,Completing the grid search on constant knock strategies.,0.0,100.0,1321.0,156.0,2020-06-29 19:37:22,229.27560000000003,56.0
-2.38,Discard Highest Useless,Pile if Completes,34.803557,Knock at 60,Completing the grid search on constant knock strategies.,1.0,100.0,1321.0,156.0,2020-06-29 19:37:22,229.27560000000003,44.0
-1.56,Discard Highest Useless,Pile if Completes,40.767198,Knock at 50,Completing the grid search on constant knock strategies.,0.0,100.0,1322.0,157.0,2020-06-29 19:37:57,236.6264,43.0
1.56,Discard Highest Useless,Pile if Completes,40.767198,Knock at 50,Completing the grid search on constant knock strategies.,1.0,100.0,1322.0,157.0,2020-06-29 19:37:57,236.6264,55.0
-1.32,Discard Highest Useless,Pile if Completes,34.57728400000001,Knock at 50,Completing the grid search on constant knock strategies.,0.0,100.0,1322.0,158.0,2020-06-29 19:38:38,199.91760000000005,45.0
1.32,Discard Highest Useless,Pile if Completes,34.57728400000001,Knock at 55,Completing the grid search on constant knock strategies.,1.0,100.0,1322.0,158.0,2020-06-29 19:38:38,199.91760000000005,53.0
0.12,Discard Highest Useless,Pile if Completes,30.697554,Knock at 50,Completing the grid search on constant knock strategies.,0.0,100.0,1322.0,159.0,2020-06-29 19:39:12,215.18560000000005,46.0
-0.12,Discard Highest Useless,Pile if Completes,30.697554,Knock at 60,Completing the grid search on constant knock strategies.,1.0,100.0,1322.0,159.0,2020-06-29 19:39:12,215.18560000000005,52.0
-0.43,Discard Highest Useless,Pile if Completes,32.738329,Knock at 55,Completing the grid search on constant knock strategies.,0.0,100.0,1323.0,160.0,2020-06-29 19:39:43,258.9451,49.0
0.43,Discard Highest Useless,Pile if Completes,32.738329,Knock at 55,Completing the grid search on constant knock strategies.,1.0,100.0,1323.0,160.0,2020-06-29 19:39:43,258.9451,49.0
2.05,Discard Highest Useless,Pile if Completes,31.083038,Knock at 55,Completing the grid search on constant knock strategies.,0.0,100.0,1323.0,161.0,2020-06-29 19:40:16,275.2875,54.0
-2.05,Discard Highest Useless,Pile if Completes,31.083038,Knock at 60,Completing the grid search on constant knock strategies.,1.0,100.0,1323.0,161.0,2020-06-29 19:40:16,275.2875,44.0
1.11,Discard Highest Useless,Pile if Completes,28.666807000000002,Knock at 60,Completing the grid search on constant knock strategies.,0.0,100.0,1324.0,162.0,2020-06-29 19:40:47,298.6779,46.0
-1.11,Discard Highest Useless,Pile if Completes,28.666807000000002,Knock at 60,Completing the grid search on constant knock strategies.,1.0,100.0,1324.0,162.0,2020-06-29 19:40:47,298.6779,48.0
0.4833333333333333,Discard Highest Useless,Pile if Completes,1785.31559,Knock at 0,Completing the grid search on constant knock strategies.,0.0,300.0,89345.0,163.0,2020-06-29 22:31:54,91.51638888888887,138.0
-0.4833333333333333,Discard Highest Useless,Pile if Completes,1785.31559,Knock at 0,Completing the grid search on constant knock strategies.,1.0,300.0,89345.0,163.0,2020-06-29 22:31:54,91.51638888888887,126.0
-2.31,Discard Highest Useless,Pile if Completes,1421.129077,Knock at 0,Completing the grid search on constant knock strategies.,0.0,300.0,89345.0,164.0,2020-06-29 23:01:40,114.54723333333332,106.0
2.31,Discard Highest Useless,Pile if Completes,1421.129077,Knock at 5,Completing the grid search on constant knock strategies.,1.0,300.0,89345.0,164.0,2020-06-29 23:01:40,114.54723333333332,166.0
-2.83,Discard Highest Useless,Pile if Completes,950.895765,Knock at 0,Completing the grid search on constant knock strategies.,0.0,300.0,89345.0,165.0,2020-06-29 23:25:21,147.0344333333333,120.0
2.83,Discard Highest Useless,Pile if Completes,950.895765,Knock at 10,Completing the grid search on constant knock strategies.,1.0,300.0,89345.0,165.0,2020-06-29 23:25:21,147.0344333333333,161.0
-2.6333333333333333,Discard Highest Useless,Pile if Completes,749.577821,Knock at 0,Completing the grid search on constant knock strategies.,0.0,300.0,89345.0,166.0,2020-06-29 23:41:12,139.70555555555558,130.0
2.6333333333333333,Discard Highest Useless,Pile if Completes,749.577821,Knock at 15,Completing the grid search on constant knock strategies.,1.0,300.0,89345.0,166.0,2020-06-29 23:41:12,139.70555555555558,154.0
-1.9166666666666667,Discard Highest Useless,Pile if Completes,600.2594730000002,Knock at 0,Completing the grid search on constant knock strategies.,0.0,300.0,89345.0,167.0,2020-06-29 23:53:41,176.7563888888889,144.0
1.9166666666666667,Discard Highest Useless,Pile if Completes,600.2594730000002,Knock at 20,Completing the grid search on constant knock strategies.,1.0,300.0,89345.0,167.0,2020-06-29 23:53:41,176.7563888888889,148.0
-2.74,Discard Highest Useless,Pile if Completes,483.958985,Knock at 0,Completing the grid search on constant knock strategies.,0.0,300.0,89345.0,168.0,2020-06-30 00:03:42,212.5924,144.0
2.74,Discard Highest Useless,Pile if Completes,483.958985,Knock at 25,Completing the grid search on constant knock strategies.,1.0,300.0,89345.0,168.0,2020-06-30 00:03:42,212.5924,151.0
-1.3766666666666667,Discard Highest Useless,Pile if Completes,396.114272,Knock at 0,Completing the grid search on constant knock strategies.,0.0,300.0,89345.0,169.0,2020-06-30 00:11:46,227.3014555555556,153.0
1.3766666666666667,Discard Highest Useless,Pile if Completes,396.114272,Knock at 30,Completing the grid search on constant knock strategies.,1.0,300.0,89345.0,169.0,2020-06-30 00:11:46,227.3014555555556,139.0
-0.82,Discard Highest Useless,Pile if Completes,313.3597640000001,Knock at 0,Completing the grid search on constant knock strategies.,0.0,300.0,89345.0,170.0,2020-06-30 00:18:22,260.2609333333334,149.0
0.82,Discard Highest Useless,Pile if Completes,313.3597640000001,Knock at 35,Completing the grid search on constant knock strategies.,1.0,300.0,89345.0,170.0,2020-06-30 00:18:22,260.2609333333334,144.0
1.9066666666666667,Discard Highest Useless,Pile if Completes,273.243045,Knock at 0,Completing the grid search on constant knock strategies.,0.0,300.0,89345.0,171.0,2020-06-30 00:23:35,273.15128888888887,167.0
-1.9066666666666667,Discard Highest Useless,Pile if Completes,273.243045,Knock at 40,Completing the grid search on constant knock strategies.,1.0,300.0,89345.0,171.0,2020-06-30 00:23:35,273.15128888888887,126.0
1.7633333333333334,Discard Highest Useless,Pile if Completes,218.658272,Knock at 0,Completing the grid search on constant knock strategies.,0.0,300.0,89345.0,172.0,2020-06-30 00:28:08,299.36732222222236,161.0
-1.7633333333333334,Discard Highest Useless,Pile if Completes,218.658272,Knock at 45,Completing the grid search on constant knock strategies.,1.0,300.0,89345.0,172.0,2020-06-30 00:28:08,299.36732222222236,132.0
2.8966666666666665,Discard Highest Useless,Pile if Completes,187.009675,Knock at 0,Completing the grid search on constant knock strategies.,0.0,300.0,89345.0,173.0,2020-06-30 00:31:47,309.0659888888888,164.0
-2.8966666666666665,Discard Highest Useless,Pile if Completes,187.009675,Knock at 50,Completing the grid search on constant knock strategies.,1.0,300.0,89345.0,173.0,2020-06-30 00:31:47,309.0659888888888,130.0
4.38,Discard Highest Useless,Pile if Completes,147.9941,Knock at 0,Completing the grid search on constant knock strategies.,0.0,300.0,89345.0,174.0,2020-06-30 00:34:54,322.8022666666667,175.0
-4.38,Discard Highest Useless,Pile if Completes,147.9941,Knock at 55,Completing the grid search on constant knock strategies.,1.0,300.0,89345.0,174.0,2020-06-30 00:34:54,322.8022666666667,119.0
5.166666666666667,Discard Highest Useless,Pile if Completes,118.167103,Knock at 0,Completing the grid search on constant knock strategies.,0.0,300.0,89345.0,175.0,2020-06-30 00:37:22,312.6388888888888,177.0
-5.166666666666667,Discard Highest Useless,Pile if Completes,118.167103,Knock at 60,Completing the grid search on constant knock strategies.,1.0,300.0,89345.0,175.0,2020-06-30 00:37:22,312.6388888888888,115.0
0.08333333333333333,Discard Highest Useless,Pile if Completes,1000.1769519999999,Knock at 5,Completing the grid search on constant knock strategies.,0.0,300.0,89346.0,176.0,2020-06-30 00:39:20,144.81638888888892,142.0
-0.08333333333333333,Discard Highest Useless,Pile if Completes,1000.1769519999999,Knock at 5,Completing the grid search on constant knock strategies.,1.0,300.0,89346.0,176.0,2020-06-30 00:39:20,144.81638888888892,140.0
-2.29,Discard Highest Useless,Pile if Completes,749.3180269999997,Knock at 5,Completing the grid search on constant knock strategies.,0.0,300.0,89346.0,177.0,2020-06-30 00:56:00,170.09256666666667,122.0
2.29,Discard Highest Useless,Pile if Completes,749.3180269999997,Knock at 10,Completing the grid search on constant knock strategies.,1.0,300.0,89346.0,177.0,2020-06-30 00:56:00,170.09256666666667,156.0
-1.3,Discard Highest Useless,Pile if Completes,662.325816,Knock at 5,Completing the grid search on constant knock strategies.,0.0,300.0,89346.0,178.0,2020-06-30 01:08:30,187.42333333333332,149.0
1.3,Discard Highest Useless,Pile if Completes,662.325816,Knock at 15,Completing the grid search on constant knock strategies.,1.0,300.0,89346.0,178.0,2020-06-30 01:08:30,187.42333333333332,141.0
-1.1666666666666667,Discard Highest Useless,Pile if Completes,565.994071,Knock at 5,Completing the grid search on constant knock strategies.,0.0,300.0,89346.0,179.0,2020-06-30 01:19:32,206.93222222222226,157.0
1.1666666666666667,Discard Highest Useless,Pile if Completes,565.994071,Knock at 20,Completing the grid search on constant knock strategies.,1.0,300.0,89346.0,179.0,2020-06-30 01:19:32,206.93222222222226,134.0
-0.9833333333333332,Discard Highest Useless,Pile if Completes,449.944728,Knock at 5,Completing the grid search on constant knock strategies.,0.0,300.0,89346.0,180.0,2020-06-30 01:28:58,248.72972222222225,156.0
0.9833333333333332,Discard Highest Useless,Pile if Completes,449.944728,Knock at 25,Completing the grid search on constant knock strategies.,1.0,300.0,89346.0,180.0,2020-06-30 01:28:58,248.72972222222225,139.0
0.9333333333333332,Discard Highest Useless,Pile if Completes,379.379041,Knock at 5,Completing the grid search on constant knock strategies.,0.0,300.0,89346.0,181.0,2020-06-30 01:36:28,230.4288888888889,168.0
-0.9333333333333332,Discard Highest Useless,Pile if Completes,379.379041,Knock at 30,Completing the grid search on constant knock strategies.,1.0,300.0,89346.0,181.0,2020-06-30 01:36:28,230.4288888888889,126.0
0.9,Discard Highest Useless,Pile if Completes,317.272171,Knock at 5,Completing the grid search on constant knock strategies.,0.0,300.0,89346.0,182.0,2020-06-30 01:42:47,255.53000000000003,167.0
-0.9,Discard Highest Useless,Pile if Completes,317.272171,Knock at 35,Completing the grid search on constant knock strategies.,1.0,300.0,89346.0,182.0,2020-06-30 01:42:47,255.53000000000003,128.0
1.9833333333333327,Discard Highest Useless,Pile if Completes,265.250553,Knock at 5,Completing the grid search on constant knock strategies.,0.0,300.0,89346.0,183.0,2020-06-30 01:48:05,301.44972222222225,168.0
-1.9833333333333327,Discard Highest Useless,Pile if Completes,265.250553,Knock at 40,Completing the grid search on constant knock strategies.,1.0,300.0,89346.0,183.0,2020-06-30 01:48:05,301.44972222222225,125.0
3.6866666666666665,Discard Highest Useless,Pile if Completes,223.38155899999998,Knock at 5,Completing the grid search on constant knock strategies.,0.0,300.0,89346.0,184.0,2020-06-30 01:52:30,321.86182222222226,178.0
-3.6866666666666665,Discard Highest Useless,Pile if Completes,223.38155899999998,Knock at 45,Completing the grid search on constant knock strategies.,1.0,300.0,89346.0,184.0,2020-06-30 01:52:30,321.86182222222226,116.0
4.24,Discard Highest Useless,Pile if Completes,188.288162,Knock at 5,Completing the grid search on constant knock strategies.,0.0,300.0,89346.0,185.0,2020-06-30 01:56:13,305.89573333333334,176.0
-4.24,Discard Highest Useless,Pile if Completes,188.288162,Knock at 50,Completing the grid search on constant knock strategies.,1.0,300.0,89346.0,185.0,2020-06-30 01:56:13,305.89573333333334,116.0
5.8933333333333335,Discard Highest Useless,Pile if Completes,146.450165,Knock at 5,Completing the grid search on constant knock strategies.,0.0,300.0,89346.0,186.0,2020-06-30 01:59:22,345.82862222222224,178.0
-5.8933333333333335,Discard Highest Useless,Pile if Completes,146.450165,Knock at 55,Completing the grid search on constant knock strategies.,1.0,300.0,89346.0,186.0,2020-06-30 01:59:22,345.82862222222224,114.0
5.613333333333332,Discard Highest Useless,Pile if Completes,117.585203,Knock at 5,Completing the grid search on constant knock strategies.,0.0,300.0,89346.0,187.0,2020-06-30 02:01:48,332.1171555555555,175.0
-5.613333333333332,Discard Highest Useless,Pile if Completes,117.585203,Knock at 60,Completing the grid search on constant knock strategies.,1.0,300.0,89346.0,187.0,2020-06-30 02:01:48,332.1171555555555,120.0
0.49,Discard Highest Useless,Pile if Completes,673.4650730000002,Knock at 10,Completing the grid search on constant knock strategies.,0.0,300.0,89347.0,188.0,2020-06-30 02:03:46,176.1699,152.0
-0.49,Discard Highest Useless,Pile if Completes,673.4650730000002,Knock at 10,Completing the grid search on constant knock strategies.,1.0,300.0,89347.0,188.0,2020-06-30 02:03:46,176.1699,138.0
-0.7533333333333333,Discard Highest Useless,Pile if Completes,589.337624,Knock at 10,Completing the grid search on constant knock strategies.,0.0,300.0,89347.0,189.0,2020-06-30 02:14:59,218.7924888888889,139.0
0.7533333333333333,Discard Highest Useless,Pile if Completes,589.337624,Knock at 15,Completing the grid search on constant knock strategies.,1.0,300.0,89347.0,189.0,2020-06-30 02:14:59,218.7924888888889,153.0
-0.63,Discard Highest Useless,Pile if Completes,488.178167,Knock at 10,Completing the grid search on constant knock strategies.,0.0,300.0,89347.0,190.0,2020-06-30 02:24:49,221.65976666666663,147.0
0.63,Discard Highest Useless,Pile if Completes,488.178167,Knock at 20,Completing the grid search on constant knock strategies.,1.0,300.0,89347.0,190.0,2020-06-30 02:24:49,221.65976666666663,143.0
-0.30666666666666664,Discard Highest Useless,Pile if Completes,434.631395,Knock at 10,Completing the grid search on constant knock strategies.,0.0,300.0,89347.0,191.0,2020-06-30 02:32:57,242.04595555555562,149.0
0.30666666666666664,Discard Highest Useless,Pile if Completes,434.631395,Knock at 25,Completing the grid search on constant knock strategies.,1.0,300.0,89347.0,191.0,2020-06-30 02:32:57,242.04595555555562,143.0
-1.1266666666666667,Discard Highest Useless,Pile if Completes,351.032321,Knock at 10,Completing the grid search on constant knock strategies.,0.0,300.0,89347.0,192.0,2020-06-30 02:40:11,255.71728888888896,150.0
1.1266666666666667,Discard Highest Useless,Pile if Completes,351.032321,Knock at 30,Completing the grid search on constant knock strategies.,1.0,300.0,89347.0,192.0,2020-06-30 02:40:11,255.71728888888896,145.0
0.7066666666666667,Discard Highest Useless,Pile if Completes,304.579481,Knock at 10,Completing the grid search on constant knock strategies.,0.0,300.0,89347.0,193.0,2020-06-30 02:46:02,258.6339555555556,160.0
-0.7066666666666667,Discard Highest Useless,Pile if Completes,304.579481,Knock at 35,Completing the grid search on constant knock strategies.,1.0,300.0,89347.0,193.0,2020-06-30 02:46:02,258.6339555555556,135.0
1.9333333333333331,Discard Highest Useless,Pile if Completes,254.359866,Knock at 10,Completing the grid search on constant knock strategies.,0.0,300.0,89347.0,194.0,2020-06-30 02:51:07,309.0622222222222,155.0
-1.9333333333333331,Discard Highest Useless,Pile if Completes,254.359866,Knock at 40,Completing the grid search on constant knock strategies.,1.0,300.0,89347.0,194.0,2020-06-30 02:51:07,309.0622222222222,140.0
2.1933333333333334,Discard Highest Useless,Pile if Completes,210.761017,Knock at 10,Completing the grid search on constant knock strategies.,0.0,300.0,89347.0,195.0,2020-06-30 02:55:21,271.2426222222224,165.0
-2.1933333333333334,Discard Highest Useless,Pile if Completes,210.761017,Knock at 45,Completing the grid search on constant knock strategies.,1.0,300.0,89347.0,195.0,2020-06-30 02:55:21,271.2426222222224,129.0
3.71,Discard Highest Useless,Pile if Completes,174.040033,Knock at 10,Completing the grid search on constant knock strategies.,0.0,300.0,89347.0,196.0,2020-06-30 02:58:52,295.49923333333334,167.0
-3.71,Discard Highest Useless,Pile if Completes,174.040033,Knock at 50,Completing the grid search on constant knock strategies.,1.0,300.0,89347.0,196.0,2020-06-30 02:58:52,295.49923333333334,124.0
4.283333333333333,Discard Highest Useless,Pile if Completes,139.478698,Knock at 10,Completing the grid search on constant knock strategies.,0.0,300.0,89347.0,197.0,2020-06-30 03:01:46,288.6963888888889,167.0
-4.283333333333333,Discard Highest Useless,Pile if Completes,139.478698,Knock at 55,Completing the grid search on constant knock strategies.,1.0,300.0,89347.0,197.0,2020-06-30 03:01:46,288.6963888888889,125.0
6.696666666666666,Discard Highest Useless,Pile if Completes,122.085218,Knock at 10,Completing the grid search on constant knock strategies.,0.0,300.0,89347.0,198.0,2020-06-30 03:04:06,328.57132222222225,180.0
-6.696666666666666,Discard Highest Useless,Pile if Completes,122.085218,Knock at 60,Completing the grid search on constant knock strategies.,1.0,300.0,89347.0,198.0,2020-06-30 03:04:06,328.57132222222225,112.0
-1.15,Discard Highest Useless,Pile if Completes,557.9498,Knock at 15,Completing the grid search on constant knock strategies.,0.0,300.0,89348.0,199.0,2020-06-30 03:06:08,202.5341666666667,138.0
1.15,Discard Highest Useless,Pile if Completes,557.9498,Knock at 15,Completing the grid search on constant knock strategies.,1.0,300.0,89348.0,199.0,2020-06-30 03:06:08,202.5341666666667,157.0
-1.8833333333333333,Discard Highest Useless,Pile if Completes,498.53403499999996,Knock at 15,Completing the grid search on constant knock strategies.,0.0,300.0,89348.0,200.0,2020-06-30 03:15:26,213.7563888888889,123.0
1.8833333333333333,Discard Highest Useless,Pile if Completes,498.53403499999996,Knock at 20,Completing the grid search on constant knock strategies.,1.0,300.0,89348.0,200.0,2020-06-30 03:15:26,213.7563888888889,168.0
-1.0366666666666666,Discard Highest Useless,Pile if Completes,429.874037,Knock at 15,Completing the grid search on constant knock strategies.,0.0,300.0,89348.0,201.0,2020-06-30 03:23:44,236.48865555555562,132.0
1.0366666666666666,Discard Highest Useless,Pile if Completes,429.874037,Knock at 25,Completing the grid search on constant knock strategies.,1.0,300.0,89348.0,201.0,2020-06-30 03:23:44,236.48865555555562,159.0
-2.1933333333333334,Discard Highest Useless,Pile if Completes,364.961864,Knock at 15,Completing the grid search on constant knock strategies.,0.0,300.0,89348.0,202.0,2020-06-30 03:30:54,287.4292888888889,132.0
2.1933333333333334,Discard Highest Useless,Pile if Completes,364.961864,Knock at 30,Completing the grid search on constant knock strategies.,1.0,300.0,89348.0,202.0,2020-06-30 03:30:54,287.4292888888889,162.0
-0.74,Discard Highest Useless,Pile if Completes,307.2964,Knock at 15,Completing the grid search on constant knock strategies.,0.0,300.0,89348.0,203.0,2020-06-30 03:36:59,325.62573333333336,147.0
0.74,Discard Highest Useless,Pile if Completes,307.2964,Knock at 35,Completing the grid search on constant knock strategies.,1.0,300.0,89348.0,203.0,2020-06-30 03:36:59,325.62573333333336,147.0
0.82,Discard Highest Useless,Pile if Completes,260.51874300000003,Knock at 15,Completing the grid search on constant knock strategies.,0.0,300.0,89348.0,204.0,2020-06-30 03:42:07,296.04093333333327,158.0
-0.82,Discard Highest Useless,Pile if Completes,260.51874300000003,Knock at 40,Completing the grid search on constant knock strategies.,1.0,300.0,89348.0,204.0,2020-06-30 03:42:07,296.04093333333327,134.0
2.236666666666667,Discard Highest Useless,Pile if Completes,223.421039,Knock at 15,Completing the grid search on constant knock strategies.,0.0,300.0,89348.0,205.0,2020-06-30 03:46:27,299.1539888888889,166.0
-2.236666666666667,Discard Highest Useless,Pile if Completes,223.421039,Knock at 45,Completing the grid search on constant knock strategies.,1.0,300.0,89348.0,205.0,2020-06-30 03:46:27,299.1539888888889,129.0
3.47,Discard Highest Useless,Pile if Completes,188.417851,Knock at 15,Completing the grid search on constant knock strategies.,0.0,300.0,89348.0,206.0,2020-06-30 03:50:11,316.60910000000007,175.0
-3.47,Discard Highest Useless,Pile if Completes,188.417851,Knock at 50,Completing the grid search on constant knock strategies.,1.0,300.0,89348.0,206.0,2020-06-30 03:50:11,316.60910000000007,121.0
3.993333333333333,Discard Highest Useless,Pile if Completes,155.1789,Knock at 15,Completing the grid search on constant knock strategies.,0.0,300.0,89348.0,207.0,2020-06-30 03:53:19,324.47328888888893,175.0
-3.993333333333333,Discard Highest Useless,Pile if Completes,155.1789,Knock at 55,Completing the grid search on constant knock strategies.,1.0,300.0,89348.0,207.0,2020-06-30 03:53:19,324.47328888888893,121.0
5.196666666666666,Discard Highest Useless,Pile if Completes,126.14688899999999,Knock at 15,Completing the grid search on constant knock strategies.,0.0,300.0,89348.0,208.0,2020-06-30 03:55:54,332.1779888888888,176.0
-5.196666666666666,Discard Highest Useless,Pile if Completes,126.14688899999999,Knock at 60,Completing the grid search on constant knock strategies.,1.0,300.0,89348.0,208.0,2020-06-30 03:55:54,332.1779888888888,116.0
-0.66,Discard Highest Useless,Pile if Completes,414.089394,Knock at 20,Completing the grid search on constant knock strategies.,0.0,300.0,89349.0,209.0,2020-06-30 03:58:00,267.5844,140.0
0.66,Discard Highest Useless,Pile if Completes,414.089394,Knock at 20,Completing the grid search on constant knock strategies.,1.0,300.0,89349.0,209.0,2020-06-30 03:58:00,267.5844,153.0
-1.5033333333333334,Discard Highest Useless,Pile if Completes,374.11798999999996,Knock at 20,Completing the grid search on constant knock strategies.,0.0,300.0,89349.0,210.0,2020-06-30 04:04:54,293.8699888888888,141.0
1.5033333333333334,Discard Highest Useless,Pile if Completes,374.11798999999996,Knock at 25,Completing the grid search on constant knock strategies.,1.0,300.0,89349.0,210.0,2020-06-30 04:04:54,293.8699888888888,153.0
-1.1666666666666667,Discard Highest Useless,Pile if Completes,320.434719,Knock at 20,Completing the grid search on constant knock strategies.,0.0,300.0,89349.0,211.0,2020-06-30 04:11:09,292.8455555555555,149.0
1.1666666666666667,Discard Highest Useless,Pile if Completes,320.434719,Knock at 30,Completing the grid search on constant knock strategies.,1.0,300.0,89349.0,211.0,2020-06-30 04:11:09,292.8455555555555,142.0
-1.2933333333333332,Discard Highest Useless,Pile if Completes,280.483684,Knock at 20,Completing the grid search on constant knock strategies.,0.0,300.0,89349.0,212.0,2020-06-30 04:16:29,290.55395555555555,144.0
